run_details,runtime
algorithm_heuristicEdgeId2_num_nodes_000150_sim_016,"(0.0046825408935546875, 4.886778913480826)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_016,"(0.06534433364868164, 3.9909352911327014)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_016,"(0.07960987091064453, 4.886778913480825)"
algorithm_Alg2_num_nodes_000150_sim_016,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_016,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_017,"(0.00044345855712890625, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_017,"(0.0004372596740722656, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_017,"(0.011035919189453125, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_017,"(0.011011600494384766, 0)"
algorithm_Alg2_num_nodes_000150_sim_017,"(0.01117706298828125, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_017,"(0.0006875991821289062, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_018,"(0.0005929470062255859, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_018,"(0.0005791187286376953, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_018,"(0.0074422359466552734, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_018,"(0.007313251495361328, 0)"
algorithm_Alg2_num_nodes_000150_sim_018,"(0.007219076156616211, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_018,"(0.0007643699645996094, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_019,"(0.004229545593261719, 4.0288624610757875)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_019,"(0.00809621810913086, 4.812434923202714)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_019,"(0.048978328704833984, 4.0288624610757875)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_019,"(0.08377814292907715, 4.812434923202714)"
algorithm_Alg2_num_nodes_000150_sim_019,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_019,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_020,"(0.0004558563232421875, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_020,"(0.00044655799865722656, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_020,"(0.01085972785949707, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_020,"(0.010768413543701172, 0)"
algorithm_Alg2_num_nodes_000150_sim_020,"(0.011216402053833008, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_020,"(0.0006997585296630859, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_021,"(0.0005831718444824219, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_021,"(0.000568389892578125, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_021,"(0.010008573532104492, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_021,"(0.009993553161621094, 0)"
algorithm_Alg2_num_nodes_000150_sim_021,"(0.009803056716918945, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_021,"(0.0008494853973388672, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_022,"(0.003742218017578125, 2.6752488601120725)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_022,"(0.005616903305053711, 6.122936879552167)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_022,"(0.0520176887512207, 2.6752488601120725)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_022,"(0.06093287467956543, 5.516572195170999)"
algorithm_Alg2_num_nodes_000150_sim_022,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_022,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_023,"(0.0029735565185546875, 3.8244005164172803)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_023,"(0.004620552062988281, 4.415724981375741)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_023,"(0.031805992126464844, 3.8244005164172803)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_023,"(0.04704427719116211, 3.8244005164172803)"
algorithm_Alg2_num_nodes_000150_sim_023,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_023,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_024,"(0.0004558563232421875, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_024,"(0.0004506111145019531, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_024,"(0.012078046798706055, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_024,"(0.012258052825927734, 0)"
algorithm_Alg2_num_nodes_000150_sim_024,"(0.012119293212890625, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_024,"(0.0006575584411621094, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_025,"(0.0005311965942382812, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_025,"(0.0005211830139160156, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_025,"(0.010240793228149414, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_025,"(0.010334253311157227, 0)"
algorithm_Alg2_num_nodes_000150_sim_025,"(0.010475397109985352, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_025,"(0.0007982254028320312, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_026,"(0.0005459785461425781, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_026,"(0.0005311965942382812, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_026,"(0.007509469985961914, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_026,"(0.00741267204284668, 0)"
algorithm_Alg2_num_nodes_000150_sim_026,"(0.007460594177246094, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_026,"(0.0007250308990478516, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_027,"(0.004395008087158203, 4.139178036638279)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_027,"(0.00774693489074707, 7.398095657137231)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_027,"(0.09769630432128906, 4.139178036638279)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_027,"(0.11900830268859863, 5.693583768166084)"
algorithm_Alg2_num_nodes_000150_sim_027,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_027,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_028,"(0.003012418746948242, 4.801929010599258)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_028,"(0.004632711410522461, 4.801929010599258)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_028,"(0.06504940986633301, 4.801929010599258)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_028,"(0.08145332336425781, 4.801929010599258)"
algorithm_Alg2_num_nodes_000150_sim_028,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_028,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_029,"(0.0005602836608886719, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_029,"(0.0005452632904052734, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_029,"(0.04582571983337402, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_029,"(0.045973777770996094, 0)"
algorithm_Alg2_num_nodes_000150_sim_029,"(0.04764699935913086, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_029,"(0.0008308887481689453, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_030,"(0.03528881072998047, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_030,"(0.0352320671081543, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_030,"(0.04351091384887695, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_030,"(0.04164552688598633, 0)"
algorithm_Alg2_num_nodes_000150_sim_030,"(0.04257035255432129, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_030,"(0.0007293224334716797, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_031,"(0.0005278587341308594, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_031,"(0.0005869865417480469, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_031,"(0.010057687759399414, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_031,"(0.010091304779052734, 0)"
algorithm_Alg2_num_nodes_000150_sim_031,"(0.010230541229248047, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_031,"(0.0007336139678955078, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_032,"(0.0004703998565673828, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_032,"(0.0004627704620361328, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_032,"(0.010706901550292969, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_032,"(0.010573863983154297, 0)"
algorithm_Alg2_num_nodes_000150_sim_032,"(0.01050114631652832, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_032,"(0.0006630420684814453, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_033,"(0.0004017353057861328, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_033,"(0.00039768218994140625, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_033,"(0.006412029266357422, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_033,"(0.0065534114837646484, 0)"
algorithm_Alg2_num_nodes_000150_sim_033,"(0.006758928298950195, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_033,"(0.0006389617919921875, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_034,"(0.0047681331634521484, 3.73429032867081)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_034,"(0.008465290069580078, 7.047724861426886)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_034,"(0.06296610832214355, 3.7342903286708093)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_034,"(0.09065866470336914, 6.374102047448753)"
algorithm_Alg2_num_nodes_000150_sim_034,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_034,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_035,"(0.0005273818969726562, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_035,"(0.000514984130859375, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_035,"(0.007353782653808594, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_035,"(0.007339000701904297, 0)"
algorithm_Alg2_num_nodes_000150_sim_035,"(0.007451772689819336, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_035,"(0.0006985664367675781, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_036,"(0.0004837512969970703, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_036,"(0.0004696846008300781, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_036,"(0.011189460754394531, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_036,"(0.01129460334777832, 0)"
algorithm_Alg2_num_nodes_000150_sim_036,"(0.011461496353149414, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_036,"(0.0006873607635498047, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_037,"(0.0006079673767089844, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_037,"(0.0005958080291748047, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_037,"(0.007202625274658203, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_037,"(0.007397174835205078, 0)"
algorithm_Alg2_num_nodes_000150_sim_037,"(0.007393836975097656, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_037,"(0.00081634521484375, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_038,"(0.0005085468292236328, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_038,"(0.0004937648773193359, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_038,"(0.009630203247070312, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_038,"(0.009602785110473633, 0)"
algorithm_Alg2_num_nodes_000150_sim_038,"(0.009523868560791016, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_038,"(0.0007405281066894531, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_039,"(0.004408836364746094, 4.438487340827318)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_039,"(0.008398294448852539, 5.016864696186641)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_039,"(0.09724020957946777, 4.438487340827318)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_039,"(0.12186598777770996, 4.863928541465738)"
algorithm_Alg2_num_nodes_000150_sim_039,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_039,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_040,"(0.0005209445953369141, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_040,"(0.0005171298980712891, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_040,"(0.01149606704711914, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_040,"(0.011529922485351562, 0)"
algorithm_Alg2_num_nodes_000150_sim_040,"(0.011725664138793945, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_040,"(0.0008068084716796875, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_041,"(0.0003604888916015625, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_041,"(0.0003666877746582031, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_041,"(0.04573392868041992, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_041,"(0.045610904693603516, 0)"
algorithm_Alg2_num_nodes_000150_sim_041,"(0.04789543151855469, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_041,"(0.0006670951843261719, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_042,"(0.0005459785461425781, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_042,"(0.0005366802215576172, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_042,"(0.010179996490478516, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_042,"(0.010145902633666992, 0)"
algorithm_Alg2_num_nodes_000150_sim_042,"(0.010286092758178711, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_042,"(0.0009601116180419922, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_043,"(0.0005214214324951172, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_043,"(0.0005154609680175781, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_043,"(0.011639833450317383, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_043,"(0.011805057525634766, 0)"
algorithm_Alg2_num_nodes_000150_sim_043,"(0.011845588684082031, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_043,"(0.0007066726684570312, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_044,"(0.0004591941833496094, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_044,"(0.0004966259002685547, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_044,"(0.010746002197265625, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_044,"(0.010889291763305664, 0)"
algorithm_Alg2_num_nodes_000150_sim_044,"(0.010989189147949219, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_044,"(0.0006651878356933594, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_045,"(0.0005083084106445312, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_045,"(0.0005068778991699219, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_045,"(0.007239580154418945, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_045,"(0.00727081298828125, 0)"
algorithm_Alg2_num_nodes_000150_sim_045,"(0.007655620574951172, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_045,"(0.0007214546203613281, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_046,"(0.0005364418029785156, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_046,"(0.0005288124084472656, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_046,"(0.010112762451171875, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_046,"(0.010180473327636719, 0)"
algorithm_Alg2_num_nodes_000150_sim_046,"(0.010171890258789062, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_046,"(0.0007483959197998047, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_047,"(0.0004611015319824219, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_047,"(0.00045609474182128906, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_047,"(0.011324882507324219, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_047,"(0.011484146118164062, 0)"
algorithm_Alg2_num_nodes_000150_sim_047,"(0.011447429656982422, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_047,"(0.0006623268127441406, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_048,"(0.0005159378051757812, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_048,"(0.0005238056182861328, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_048,"(0.010075092315673828, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_048,"(0.010006427764892578, 0)"
algorithm_Alg2_num_nodes_000150_sim_048,"(0.01030731201171875, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_048,"(0.0007450580596923828, 0)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_049,"(0.00046825408935546875, 0)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_049,"(0.00042247772216796875, 0)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_049,"(0.011919498443603516, 0)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_049,"(0.012062549591064453, 0)"
algorithm_Alg2_num_nodes_000150_sim_049,"(0.012101888656616211, 0)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_049,"(0.0006556510925292969, 0)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_000,"(0.0006284713745117188, 0)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_000,"(0.0006196498870849609, 0)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_000,"(0.010576486587524414, 0)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_000,"(0.010010719299316406, 0)"
algorithm_Alg2_num_nodes_000200_sim_000,"(0.009951353073120117, 0)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_000,"(0.0008208751678466797, 0)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_001,"(0.0042629241943359375, 7.098792116177126)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_001,"(0.00762629508972168, 14.696670371525455)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_001,"(0.0952613353729248, 7.098792116177124)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_001,"(0.12702298164367676, 10.46597940103341)"
algorithm_Alg2_num_nodes_000200_sim_001,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_001,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_002,"(0.004110097885131836, 7.46301366932356)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_002,"(0.0063800811767578125, 11.574161993938114)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_002,"(0.08152127265930176, 7.463013669323561)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_002,"(0.08888959884643555, 9.365131234425744)"
algorithm_Alg2_num_nodes_000200_sim_002,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_002,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_003,"(0.0005776882171630859, 0)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_003,"(0.0005676746368408203, 0)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_003,"(0.010612964630126953, 0)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_003,"(0.010787248611450195, 0)"
algorithm_Alg2_num_nodes_000200_sim_003,"(0.010669708251953125, 0)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_003,"(0.0008087158203125, 0)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_004,"(0.0006508827209472656, 0)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_004,"(0.0006349086761474609, 0)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_004,"(0.016302108764648438, 0)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_004,"(0.016323566436767578, 0)"
algorithm_Alg2_num_nodes_000200_sim_004,"(0.016627073287963867, 0)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_004,"(0.0008599758148193359, 0)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_005,"(0.0004725456237792969, 0)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_005,"(0.0004558563232421875, 0)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_005,"(0.011400699615478516, 0)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_005,"(0.011490345001220703, 0)"
algorithm_Alg2_num_nodes_000200_sim_005,"(0.011228561401367188, 0)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_005,"(0.0006990432739257812, 0)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_006,"(0.0006375312805175781, 0)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_006,"(0.0006346702575683594, 0)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_006,"(0.009606599807739258, 0)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_006,"(0.009821653366088867, 0)"
algorithm_Alg2_num_nodes_000200_sim_006,"(0.009799718856811523, 0)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_006,"(0.0008623600006103516, 0)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_007,"(0.0006802082061767578, 0)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_007,"(0.0006773471832275391, 0)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_007,"(0.05222487449645996, 0)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_007,"(0.05255484580993652, 0)"
algorithm_Alg2_num_nodes_000200_sim_007,"(0.054680824279785156, 0)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_007,"(0.0009517669677734375, 0)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_008,"(0.0005137920379638672, 0)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_008,"(0.0004749298095703125, 0)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_008,"(0.048595428466796875, 0)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_008,"(0.04842400550842285, 0)"
algorithm_Alg2_num_nodes_000200_sim_008,"(0.048362016677856445, 0)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_008,"(0.0006837844848632812, 0)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_009,"(0.0006804466247558594, 0)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_009,"(0.000598907470703125, 0)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_009,"(0.01543736457824707, 0)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_009,"(0.015388011932373047, 0)"
algorithm_Alg2_num_nodes_000200_sim_009,"(0.015554189682006836, 0)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_009,"(0.0008134841918945312, 0)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_010,"(0.0007407665252685547, 0)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_010,"(0.0007956027984619141, 0)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_010,"(0.010489940643310547, 0)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_010,"(0.010495424270629883, 0)"
algorithm_Alg2_num_nodes_000200_sim_010,"(0.010408401489257812, 0)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_010,"(0.0009655952453613281, 0)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_011,"(0.0006852149963378906, 0)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_011,"(0.0006844997406005859, 0)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_011,"(0.0185546875, 0)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_011,"(0.01831531524658203, 0)"
algorithm_Alg2_num_nodes_000200_sim_011,"(0.018485307693481445, 0)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_011,"(0.0009899139404296875, 0)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_012,"(0.0006592273712158203, 0)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_012,"(0.0006442070007324219, 0)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_012,"(0.01657891273498535, 0)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_012,"(0.01636958122253418, 0)"
algorithm_Alg2_num_nodes_000200_sim_012,"(0.016449451446533203, 0)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_012,"(0.0009331703186035156, 0)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_013,"(0.0006546974182128906, 0)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_013,"(0.0006403923034667969, 0)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_013,"(0.017109394073486328, 0)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_013,"(0.016836166381835938, 0)"
algorithm_Alg2_num_nodes_000200_sim_013,"(0.016928911209106445, 0)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_013,"(0.0008680820465087891, 0)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_014,"(0.0006966590881347656, 0)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_014,"(0.0007312297821044922, 0)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_014,"(0.013622522354125977, 0)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_014,"(0.013669967651367188, 0)"
algorithm_Alg2_num_nodes_000200_sim_014,"(0.013797283172607422, 0)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_014,"(0.0009129047393798828, 0)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_015,"(0.0006461143493652344, 0)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_015,"(0.0006380081176757812, 0)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_015,"(0.05449819564819336, 0)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_015,"(0.05453848838806152, 0)"
algorithm_Alg2_num_nodes_000200_sim_015,"(0.05474996566772461, 0)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_015,"(0.0008878707885742188, 0)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_016,"(0.004251241683959961, 6.358301545577151)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_016,"(0.008029937744140625, 11.407674375904048)"
algorithm_heuristicMinCut1_num_nodes_000200_sim_016,"(0.07967805862426758, 6.3583015455771505)"
algorithm_heuristicMinCut2_num_nodes_000200_sim_016,"(0.10534524917602539, 8.939810712993532)"
algorithm_Alg2_num_nodes_000200_sim_016,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000200_sim_016,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000200_sim_017,"(0.0005843639373779297, 0)"
algorithm_heuristicEdgeId2_num_nodes_000200_sim_017,"(0.0005788803100585938, 0)"
