run_details,runtime
algorithm_heuristicMinCut2_num_nodes_000050_sim_030,"(0.3096961975097656, 34.70028721973929)"
algorithm_Alg2_num_nodes_000050_sim_030,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_030,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_031,"(0.010406017303466797, 32.99181177447916)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_031,"(0.014412879943847656, 32.99181177447916)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_031,"(0.3781888484954834, 32.99181177447916)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_031,"(0.36265015602111816, 32.99181177447916)"
algorithm_Alg2_num_nodes_000050_sim_031,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_031,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_032,"(0.013014793395996094, 39.00055606386647)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_032,"(0.01407766342163086, 38.42137435748257)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_032,"(0.4945530891418457, 39.00055606386648)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_032,"(0.5229811668395996, 38.100115789967276)"
algorithm_Alg2_num_nodes_000050_sim_032,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_032,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_033,"(0.015825271606445312, 44.276294030597754)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_033,"(0.012611150741577148, 44.13186890714479)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_033,"(0.6390633583068848, 44.27629403059777)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_033,"(0.6780891418457031, 44.13186890714479)"
algorithm_Alg2_num_nodes_000050_sim_033,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_033,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_034,"(0.014574766159057617, 29.93238641294231)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_034,"(0.013597488403320312, 27.199785984234243)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_034,"(0.5031096935272217, 29.9323864129423)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_034,"(0.5345022678375244, 27.19978598423424)"
algorithm_Alg2_num_nodes_000050_sim_034,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_034,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_035,"(0.01495051383972168, 50.07394233058095)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_035,"(0.01231694221496582, 50.07394233058096)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_035,"(0.5820903778076172, 50.073942330580984)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_035,"(0.586022138595581, 50.073942330580984)"
algorithm_Alg2_num_nodes_000050_sim_035,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_035,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_036,"(0.0077245235443115234, 44.48013098613709)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_036,"(0.011902332305908203, 41.613481431195865)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_036,"(0.29816389083862305, 44.4801309861371)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_036,"(0.28644299507141113, 31.02139248132675)"
algorithm_Alg2_num_nodes_000050_sim_036,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_036,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_037,"(0.011738777160644531, 16.72508947388325)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_037,"(0.012584924697875977, 16.099643675136562)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_037,"(0.38109469413757324, 16.72508947388325)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_037,"(0.4479093551635742, 13.448436862710981)"
algorithm_Alg2_num_nodes_000050_sim_037,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_037,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_038,"(0.0038759708404541016, 24.270168653392684)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_038,"(0.011574506759643555, 34.488585469739)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_038,"(0.310046911239624, 22.011390114987766)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_038,"(0.23477816581726074, 25.74663382561829)"
algorithm_Alg2_num_nodes_000050_sim_038,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_038,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_039,"(0.003928661346435547, 20.218597438285688)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_039,"(0.010258913040161133, 26.020283246644404)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_039,"(0.3024885654449463, 15.399114503264345)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_039,"(0.21686601638793945, 26.020283246644404)"
algorithm_Alg2_num_nodes_000050_sim_039,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_039,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_040,"(0.014552116394042969, 35.10411074228835)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_040,"(0.012905120849609375, 28.735477750343506)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_040,"(0.5175652503967285, 35.104110742288356)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_040,"(0.5643670558929443, 28.73547775034351)"
algorithm_Alg2_num_nodes_000050_sim_040,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_040,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_041,"(0.00689697265625, 34.019282230807036)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_041,"(0.013030529022216797, 34.01928223080704)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_041,"(0.2696807384490967, 34.019282230807036)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_041,"(0.3662295341491699, 31.18704980330587)"
algorithm_Alg2_num_nodes_000050_sim_041,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_041,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_042,"(0.01103520393371582, 56.53293377562295)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_042,"(0.01109170913696289, 54.188946844211365)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_042,"(1.0664300918579102, 56.53293377562295)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_042,"(0.7404594421386719, 54.18894684421138)"
algorithm_Alg2_num_nodes_000050_sim_042,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_042,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_043,"(0.016592025756835938, 26.22950331854283)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_043,"(0.013706207275390625, 25.88056241109954)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_043,"(0.44275450706481934, 26.22950331854284)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_043,"(0.47986936569213867, 25.620471596457804)"
algorithm_Alg2_num_nodes_000050_sim_043,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_043,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_044,"(0.007172346115112305, 37.93686611881647)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_044,"(0.012544631958007812, 37.936866118816454)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_044,"(0.264904260635376, 37.936866118816475)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_044,"(0.29705262184143066, 37.936866118816475)"
algorithm_Alg2_num_nodes_000050_sim_044,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_044,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_045,"(0.014100313186645508, 46.9232362854958)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_045,"(0.014112472534179688, 46.92323628549581)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_045,"(0.5497286319732666, 46.923236285495804)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_045,"(0.546393871307373, 46.923236285495804)"
algorithm_Alg2_num_nodes_000050_sim_045,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_045,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_046,"(0.013504266738891602, 36.404698511015155)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_046,"(0.013884782791137695, 34.46190191846278)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_046,"(0.5800881385803223, 36.40469851101515)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_046,"(0.5950021743774414, 33.28501795412805)"
algorithm_Alg2_num_nodes_000050_sim_046,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_046,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_047,"(0.010643243789672852, 38.08479795514795)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_047,"(0.012386322021484375, 35.89060679075699)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_047,"(0.36555051803588867, 38.084797955147955)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_047,"(0.39316487312316895, 28.264027351106837)"
algorithm_Alg2_num_nodes_000050_sim_047,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_047,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_048,"(0.0015244483947753906, 1.3067631359507983)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_048,"(0.001504659652709961, 1.3067631359507983)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_048,"(0.06393575668334961, 1.3067631359507983)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_048,"(0.0638437271118164, 1.3067631359507983)"
algorithm_Alg2_num_nodes_000050_sim_048,"(0.017901897430419922, 1.306763135950798)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_048,"(0.0361027717590332, 1.3067631359507983)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_049,"(0.010276556015014648, 32.48044873189296)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_049,"(0.01245880126953125, 31.077487967295767)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_049,"(0.3807394504547119, 32.48044873189296)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_049,"(0.37622594833374023, 31.077487967295767)"
algorithm_Alg2_num_nodes_000050_sim_049,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_049,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_000,"(0.020354032516479492, 57.89015041526676)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_000,"(0.02696394920349121, 51.846786634433926)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_000,"(0.8223052024841309, 57.890150415266774)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_000,"(0.8807892799377441, 50.58349648844751)"
algorithm_Alg2_num_nodes_000075_sim_000,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_000,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_001,"(0.015665054321289062, 58.201425388652005)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_001,"(0.02970123291015625, 54.274316013700755)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_001,"(0.8146026134490967, 58.20142538865203)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_001,"(0.9564478397369385, 49.338485006754375)"
algorithm_Alg2_num_nodes_000075_sim_001,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_001,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_002,"(0.0217740535736084, 46.400168124967415)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_002,"(0.03168344497680664, 44.1187699413692)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_002,"(0.9324252605438232, 46.40016812496743)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_002,"(1.029867172241211, 44.1187699413692)"
algorithm_Alg2_num_nodes_000075_sim_002,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_002,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_003,"(0.018380403518676758, 57.47097930320659)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_003,"(0.029517650604248047, 53.79547863712982)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_003,"(0.8525328636169434, 57.47097930320658)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_003,"(1.0138709545135498, 53.56268224612066)"
algorithm_Alg2_num_nodes_000075_sim_003,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_003,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_004,"(0.09096598625183105, 56.36294803470506)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_004,"(0.033277034759521484, 56.36294803470507)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_004,"(1.2526342868804932, 56.362948034705056)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_004,"(1.3625550270080566, 56.362948034705056)"
algorithm_Alg2_num_nodes_000075_sim_004,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_004,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_005,"(0.028104782104492188, 59.777538437606985)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_005,"(0.02818918228149414, 59.05723779709703)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_005,"(1.0995147228240967, 59.77753843760699)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_005,"(1.1273653507232666, 59.05723779709704)"
algorithm_Alg2_num_nodes_000075_sim_005,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_005,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_006,"(0.02080082893371582, 51.025618665768036)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_006,"(0.02762603759765625, 48.58396185395999)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_006,"(0.8222842216491699, 51.025618665768036)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_006,"(0.9716417789459229, 47.43255593068808)"
algorithm_Alg2_num_nodes_000075_sim_006,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_006,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_007,"(0.014571189880371094, 55.245575925450055)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_007,"(0.029077768325805664, 52.07638242877215)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_007,"(0.7899670600891113, 55.245575925450034)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_007,"(0.9367051124572754, 51.70347521829817)"
algorithm_Alg2_num_nodes_000075_sim_007,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_007,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_008,"(0.08017516136169434, 41.25265478525635)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_008,"(0.08192801475524902, 40.31050183910068)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_008,"(1.1309454441070557, 41.252654785256354)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_008,"(1.1858665943145752, 40.31050183910069)"
algorithm_Alg2_num_nodes_000075_sim_008,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_008,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_009,"(0.013797521591186523, 36.19677159093735)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_009,"(0.024762868881225586, 36.19677159093737)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_009,"(0.5659124851226807, 36.19677159093736)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_009,"(0.6494250297546387, 36.19677159093736)"
algorithm_Alg2_num_nodes_000075_sim_009,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_009,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_010,"(0.02721118927001953, 59.44425141567321)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_010,"(0.029273509979248047, 58.33540152009442)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_010,"(1.299947738647461, 59.44425141567321)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_010,"(1.4013264179229736, 57.41170576690617)"
algorithm_Alg2_num_nodes_000075_sim_010,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_010,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_011,"(0.027022600173950195, 63.27206937415905)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_011,"(0.031246185302734375, 63.272069374159074)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_011,"(1.2125523090362549, 63.272069374159074)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_011,"(1.2715363502502441, 63.272069374159074)"
algorithm_Alg2_num_nodes_000075_sim_011,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_011,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_012,"(0.02566671371459961, 48.26120792612661)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_012,"(0.028412580490112305, 47.58831840675876)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_012,"(1.1842076778411865, 48.261207926126595)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_012,"(1.30802583694458, 46.3972621368174)"
algorithm_Alg2_num_nodes_000075_sim_012,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_012,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_013,"(0.0214231014251709, 62.99220669385153)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_013,"(0.027785301208496094, 62.992206693851514)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_013,"(0.8165688514709473, 62.99220669385152)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_013,"(0.9299969673156738, 62.99220669385152)"
algorithm_Alg2_num_nodes_000075_sim_013,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_013,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_014,"(0.014309406280517578, 51.75527103312506)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_014,"(0.03162336349487305, 46.05079000127935)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_014,"(0.768395185470581, 51.75527103312506)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_014,"(0.9308822154998779, 45.854909005943284)"
algorithm_Alg2_num_nodes_000075_sim_014,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_014,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_015,"(0.0203399658203125, 42.084067501372296)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_015,"(0.027249813079833984, 40.747047089970806)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_015,"(0.8235161304473877, 42.084067501372296)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_015,"(0.9627251625061035, 40.747047089970806)"
algorithm_Alg2_num_nodes_000075_sim_015,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_015,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_016,"(0.019565343856811523, 51.07601016763145)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_016,"(0.027440547943115234, 50.67957245313362)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_016,"(0.8446094989776611, 51.07601016763146)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_016,"(0.9009056091308594, 50.67957245313362)"
algorithm_Alg2_num_nodes_000075_sim_016,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_016,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_017,"(0.02315664291381836, 64.10508824435644)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_017,"(0.027970314025878906, 61.55802599934209)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_017,"(0.9450178146362305, 64.10508824435644)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_017,"(1.0296692848205566, 60.98726154003799)"
algorithm_Alg2_num_nodes_000075_sim_017,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_017,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_018,"(0.017980337142944336, 46.893161420895424)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_018,"(0.029364347457885742, 46.89316142089541)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_018,"(0.8135366439819336, 46.89316142089542)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_018,"(0.8886845111846924, 46.89316142089542)"
algorithm_Alg2_num_nodes_000075_sim_018,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_018,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_019,"(0.0322878360748291, 68.54933986446184)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_019,"(0.028921127319335938, 63.95900884023794)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_019,"(1.3470520973205566, 68.54933986446187)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_019,"(1.39579176902771, 63.959008840237956)"
algorithm_Alg2_num_nodes_000075_sim_019,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_019,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_020,"(0.023347854614257812, 50.52150577066107)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_020,"(0.02822566032409668, 48.88995101885123)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_020,"(0.9184925556182861, 50.52150577066106)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_020,"(0.9985783100128174, 47.84847716394899)"
algorithm_Alg2_num_nodes_000075_sim_020,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_020,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_021,"(0.020567655563354492, 50.230332937416456)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_021,"(0.02783989906311035, 50.23033293741645)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_021,"(0.8412532806396484, 50.23033293741645)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_021,"(0.8949277400970459, 50.23033293741645)"
algorithm_Alg2_num_nodes_000075_sim_021,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_021,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_022,"(0.014623165130615234, 47.42405983864984)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_022,"(0.029648542404174805, 47.42405983864985)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_022,"(0.8003463745117188, 47.42405983864983)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_022,"(0.7732212543487549, 47.42405983864983)"
algorithm_Alg2_num_nodes_000075_sim_022,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_022,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_023,"(0.020415067672729492, 55.743802330625414)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_023,"(0.028790950775146484, 53.37574851024301)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_023,"(0.8492777347564697, 55.74380233062543)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_023,"(0.8820235729217529, 51.498901191510335)"
algorithm_Alg2_num_nodes_000075_sim_023,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_023,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_024,"(0.016513586044311523, 36.48965467798312)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_024,"(0.030106306076049805, 35.666648835320295)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_024,"(0.7405450344085693, 36.489654677983125)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_024,"(0.8827340602874756, 34.0829240496796)"
algorithm_Alg2_num_nodes_000075_sim_024,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_024,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_025,"(0.0228271484375, 57.979191073502605)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_025,"(0.027968406677246094, 53.7266437823965)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_025,"(1.0577752590179443, 57.97919107350261)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_025,"(1.0921752452850342, 51.960272026253364)"
algorithm_Alg2_num_nodes_000075_sim_025,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_025,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_026,"(0.0292050838470459, 59.9735898531926)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_026,"(0.03126931190490723, 50.30819110321176)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_026,"(1.1208343505859375, 59.97358985319261)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_026,"(1.154998540878296, 49.3694447849921)"
algorithm_Alg2_num_nodes_000075_sim_026,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_026,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_027,"(0.03184700012207031, 55.24747590489377)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_027,"(0.029318809509277344, 49.215071992167225)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_027,"(1.3948521614074707, 55.247475904893776)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_027,"(1.4710493087768555, 49.21507199216723)"
algorithm_Alg2_num_nodes_000075_sim_027,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_027,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_028,"(0.02042841911315918, 55.15033274366799)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_028,"(0.026182174682617188, 47.90613684196848)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_028,"(0.8620877265930176, 55.150332743667995)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_028,"(0.9345295429229736, 46.5469395337179)"
algorithm_Alg2_num_nodes_000075_sim_028,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_028,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_029,"(0.014237642288208008, 46.18267794644686)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_029,"(0.026840686798095703, 46.182677946446866)"
algorithm_heuristicMinCut1_num_nodes_000075_sim_029,"(0.6145176887512207, 46.18267794644687)"
algorithm_heuristicMinCut2_num_nodes_000075_sim_029,"(0.6944222450256348, 46.18267794644687)"
algorithm_Alg2_num_nodes_000075_sim_029,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000075_sim_029,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000075_sim_030,"(0.015038728713989258, 47.35719801953363)"
algorithm_heuristicEdgeId2_num_nodes_000075_sim_030,"(0.030443191528320312, 47.35719801953366)"
